Start Time,End Time,sentence,sub-emotion,Intensity,emotion
"00:35:51,000","00:35:52,000",I hid you.,neutral,neutral,neutral
"00:35:52,000","00:35:54,000","When we arrived, I did that.",neutral,neutral,neutral
"00:35:54,000","00:35:55,000",She did not come.,disappointment,moderate,unknown
"00:35:55,000","00:35:56,000",I did that.,neutral,neutral,neutral
"00:35:56,000","00:35:58,000","When she changed, I told her that.",neutral,neutral,neutral
"00:35:58,000","00:35:59,000",You have to jump me.,desire,moderate,unknown
"00:35:59,000","00:36:00,000",You have to do that.,neutral,neutral,neutral
"00:36:00,000","00:36:01,000",But you know who to tell me,confusion,mild,unknown
"00:36:01,000","00:36:02,000",Do you have to do that or that?,confusion,mild,unknown
"00:36:02,000","00:36:03,000","I think being a big boy,",pride,mild,unknown
"00:36:03,000","00:36:04,000",I know what to do,realization,mild,unknown
"00:36:04,000","00:36:05,000",And what should not be done.,realization,mild,unknown
"00:36:05,000","00:36:06,000",But the problem is that by force,annoyance,moderate,unknown
"00:36:06,000","00:36:07,000","to tell me that, it's not good,",annoyance,moderate,unknown
"00:36:07,000","00:36:08,000","that's not good,",annoyance,moderate,unknown
"00:36:08,000","00:36:09,000",I'm going to do anything.,,,unknown
"00:36:09,000","00:36:10,000","However, she only talked about you",curiosity,mild,unknown
"00:36:10,000","00:36:11,000",During this trip.,neutral,neutral,neutral
"00:36:11,000","00:36:13,000",She only talked about you.,curiosity,mild,unknown
"00:36:13,000","00:36:15,000","Frankly, she was at the top.",admiration,moderate,unknown
"00:36:15,000","00:36:17,000",It is at the top that when I am not there.,confusion,mild,unknown
"00:36:17,000","00:36:19,000","When I'm not here, she's at the top.",neutral,neutral,neutral
"00:36:19,000","00:36:20,000",You stop.,annoyance,mild,unknown
"00:36:20,000","00:36:21,000",Quoi ?,confusion,mild,unknown
"00:36:21,000","00:36:22,000",You are super jealous.,,,unknown
"00:36:22,000","00:36:24,000",I didn't hide you that you are super jealous.,disapproval,moderate,unknown
"00:36:24,000","00:36:26,000","It's been a week, you saw",neutral,neutral,neutral
"00:36:26,000","00:36:27,000",As I tell you about Kevin,neutral,neutral,neutral
"00:36:27,000","00:36:28,000",from all along the trip.,neutral,neutral,neutral
"00:36:28,000","00:36:30,000",Stop making you pass for a victim.,disapproval,moderate,unknown
"00:36:30,000","00:36:31,000",I don't need you to tell me,annoyance,mild,unknown
"00:36:31,000","00:36:33,000",That I told you what happened.,neutral,neutral,neutral
"00:36:33,000","00:36:35,000",There is no problem.,neutral,neutral,neutral
"00:36:35,000","00:36:37,000",You are nasty.,anger,moderate,unknown
"00:36:37,000","00:36:38,000",You're right.,realization,mild,unknown
"00:36:38,000","00:36:39,000",What is me?,confusion,mild,unknown
"00:36:39,000","00:36:40,000",You are nasty.,anger,moderate,unknown
"00:36:40,000","00:36:41,000",We arrive telling me,confusion,mild,unknown
"00:36:41,000","00:36:42,000",that there are lots of problems.,,,unknown
"00:36:42,000","00:36:43,000",It is wickedness.,anger,moderate,unknown
"00:36:43,000","00:36:44,000","In fact, she wants to make me feel guilty",annoyance,moderate,unknown
"00:36:44,000","00:36:45,000",that I was not with her.,,,unknown
"00:36:45,000","00:36:46,000",It's the same behavior,disapproval,mild,unknown
"00:36:46,000","00:36:47,000",that addicted to life.,disapproval,mild,unknown
"00:36:47,000","00:36:48,000","It's true, you will find yourself",realization,mild,unknown
"00:36:48,000","00:36:49,000",A hand in front and one hand behind.,confusion,mild,unknown
"00:36:49,000","00:36:50,000",There is no problem.,neutral,neutral,neutral
"00:36:50,000","00:36:51,000",I can't tell you.,nervousness,mild,unknown
"00:36:51,000","00:36:53,000","You are weird, actually.",disapproval,mild,unknown
"00:36:53,000","00:36:54,000",You arrive at the head like that.,confusion,mild,unknown
"00:36:54,000","00:36:55,000","I arrived, I did you like that,",neutral,neutral,neutral
"00:36:55,000","00:36:56,000",I told you.,neutral,neutral,neutral
"00:36:56,000","00:36:58,000","We said Vegas, you gathered.",neutral,neutral,neutral
"00:36:58,000","00:36:59,000","Afterwards, you looked at me like that,",curiosity,mild,unknown
"00:36:59,000","00:37:00,000",You rose to me.,confusion,mild,unknown
"00:37:01,000","00:37:02,000",What word?,confusion,mild,unknown
"00:37:03,000","00:37:04,000","I put the handcuffs,",confusion,mild,unknown
"00:37:04,000","00:37:05,000","I did Kevin,",neutral,neutral,neutral
"00:37:05,000","00:37:06,000",Attach Kevin to the problem.,confusion,mild,unknown
"00:37:06,000","00:37:07,000",Problems with handcuffs.,confusion,mild,unknown
"00:37:07,000","00:37:08,000",I am not supposed to avoid you.,confusion,mild,unknown
"00:37:08,000","00:37:10,000","I don't know, it was me.",confusion,mild,unknown
"00:37:10,000","00:37:13,000","It's you, you are a patient.",disapproval,moderate,unknown
"00:37:13,000","00:37:14,000","It's you, you are crazy.",annoyance,moderate,unknown
"00:37:14,000","00:37:15,000","Carla, she is too jealous.",disapproval,moderate,unknown
"00:37:15,000","00:37:16,000",It's hard to live like that.,annoyance,moderate,unknown
"00:37:16,000","00:37:17,000",I did nothing.,neutral,neutral,neutral
"00:37:17,000","00:37:18,000","It was she who left to have fun,",annoyance,mild,unknown
"00:37:18,000","00:37:19,000",do a photo-cin,neutral,neutral,neutral
"00:37:19,000","00:37:20,000",And she ronked me,annoyance,moderate,unknown
"00:37:20,000","00:37:21,000",Because I stayed at home.,neutral,neutral,neutral
"00:37:21,000","00:37:22,000",It's the world upside down.,annoyance,moderate,unknown
"00:37:22,000","00:37:23,000",Stop being like that.,annoyance,moderate,unknown
"00:37:23,000","00:37:24,000",But you are stupid.,anger,intense,unknown
"00:37:24,000","00:37:25,000","It's good, we push out",neutral,neutral,neutral
"00:37:25,000","00:37:26,000","Each time, I don't know.",confusion,mild,unknown
"00:37:26,000","00:37:27,000",Stop.,annoyance,moderate,unknown
"00:37:27,000","00:37:28,000","It has nothing to do, Carla.",annoyance,mild,unknown
"00:37:28,000","00:37:30,000",You are anything.,disapproval,moderate,unknown
"00:37:30,000","00:37:31,000","I listened, I did not hope,",disappointment,mild,unknown
"00:37:31,000","00:37:32,000",It was on billiards.,neutral,neutral,neutral
"00:37:32,000","00:37:33,000","Barely you come back,",annoyance,mild,unknown
"00:37:33,000","00:37:34,000",You put pressure on the boy.,disapproval,moderate,unknown
"00:37:34,000","00:37:35,000","Yes, since I wanted",desire,mild,unknown
"00:37:35,000","00:37:36,000",Let him give me a Kevin.,desire,mild,unknown
"00:37:36,000","00:37:37,000","Yes, you love it too.",approval,mild,unknown
"00:37:37,000","00:37:38,000","It's your kevin, it's your jaguar.",neutral,neutral,neutral
"00:37:38,000","00:37:39,000","But no, I wanted",desire,mild,unknown
"00:37:39,000","00:37:40,000",Let him jump on me.,desire,moderate,unknown
"00:37:40,000","00:37:41,000",He's not going to jump on you.,disapproval,mild,unknown
"00:37:41,000","00:37:42,000","He arrived, he played his role.",neutral,neutral,neutral
"00:37:42,000","00:37:43,000",There is nothing bad.,neutral,neutral,neutral
"00:37:43,000","00:37:44,000",You are too jealous.,disapproval,moderate,unknown
"00:37:44,000","00:37:45,000","Pagaille, he is nice,",approval,mild,unknown
"00:37:45,000","00:37:46,000",He is judging me,annoyance,mild,unknown
"00:37:46,000","00:37:47,000",in this story.,neutral,neutral,neutral
"00:37:47,000","00:37:48,000","If already, you put me bad,",annoyance,mild,unknown
"00:37:48,000","00:37:49,000",it is once by your fault,disapproval,moderate,unknown
"00:37:49,000","00:37:50,000",Because you wrote,neutral,neutral,neutral
"00:37:50,000","00:37:51,000",A rotten paper before that.,disapproval,moderate,unknown
"00:37:51,000","00:37:52,000","Second, it's normal",neutral,neutral,neutral
"00:37:52,000","00:37:53,000",that when I arrive,neutral,neutral,neutral
"00:37:53,000","00:37:54,000",after a few days,neutral,neutral,neutral
"00:37:54,000","00:37:55,000","where I was not there,",neutral,neutral,neutral
"00:37:55,000","00:37:56,000","I want one thing,",desire,mild,unknown
"00:37:56,000","00:37:57,000",is that he is in my arms,desire,moderate,unknown
"00:37:57,000","00:37:58,000",And that he said that I missed him,desire,moderate,unknown
"00:37:58,000","00:37:59,000",and that he loves me.,desire,moderate,unknown
"00:37:59,000","00:38:00,000","No, but serious.",annoyance,mild,unknown
"00:38:00,000","00:38:01,000",Be careful.,neutral,neutral,neutral
"00:38:01,000","00:38:02,000",You would risk losing it.,fear,moderate,negative
"00:38:02,000","00:38:03,000","Yes, okay.",neutral,neutral,neutral
"00:38:03,000","00:38:04,000",It's not serious.,neutral,neutral,neutral
"00:38:04,000","00:38:05,000","There are questions,",curiosity,mild,unknown
"00:38:05,000","00:38:06,000",I tell you.,neutral,neutral,neutral
"00:38:06,000","00:38:07,000",It's not serious.,neutral,neutral,neutral
"00:38:07,000","00:38:08,000",It's really jealousy,disapproval,moderate,unknown
"00:38:08,000","00:38:09,000",pure and hard.,disapproval,moderate,unknown
"00:38:09,000","00:38:10,000","You can blame,",annoyance,mild,unknown
"00:38:17,000","00:38:18,000","It creates conflicts,",disapproval,moderate,unknown
"00:38:18,000","00:38:19,000",It keeps even more Kévin away.,sadness,mild,unknown
"00:38:19,000","00:38:20,000","After a while,",neutral,neutral,neutral
"00:38:20,000","00:38:21,000","If there is too much jealousy,",fear,moderate,negative
"00:38:21,000","00:38:22,000",it will crack,fear,moderate,negative
"00:38:22,000","00:38:23,000",And I feel that their couple,neutral,neutral,neutral
"00:38:23,000","00:38:24,000",will take themselves from them.,sadness,mild,unknown
"00:38:25,000","00:38:26,000",Oh is!,surprise,mild,neutral
"00:38:26,000","00:38:27,000",Razzle !,excitement,mild,positive
"00:38:27,000","00:38:28,000",Let's go!,excitement,moderate,positive
"00:38:28,000","00:38:29,000",Are you ready ?,curiosity,mild,unknown
"00:38:33,000","00:38:34,000",Love tells you,love,mild,unknown
"00:38:34,000","00:38:35,000",your start,optimism,mild,unknown
"00:38:38,000","00:38:39,000","In life,",neutral,neutral,neutral
"00:38:39,000","00:38:40,000",Everyone has the right,approval,mild,unknown
"00:38:40,000","00:38:41,000",a second chance.,neutral,neutral,neutral
"00:38:42,000","00:38:43,000",Kiss me.,desire,moderate,unknown
"00:38:43,000","00:38:44,000",My kiss.,desire,mild,unknown
"00:38:44,000","00:38:45,000",It's a big duck,amusement,mild,unknown
"00:38:45,000","00:38:46,000",who assumes it in public.,pride,mild,unknown
"00:38:47,000","00:38:48,000",I know I have a lot of faults.,remorse,mild,unknown
"00:38:48,000","00:38:49,000",Ah yeah?,curiosity,mild,unknown
"00:38:49,000","00:38:50,000",Brief !,neutral,neutral,neutral
"00:38:50,000","00:38:51,000",Benji !,excitement,mild,positive
"00:38:51,000","00:38:52,000",Is there someone?,curiosity,mild,unknown
"00:38:52,000","00:38:53,000",Who is where?,confusion,mild,unknown
"00:38:53,000","00:38:54,000",Ah here you are!,relief,mild,unknown
"00:38:54,000","00:38:55,000",The kiss!,excitement,mild,positive
"00:38:55,000","00:38:56,000",The kiss!,excitement,mild,positive
"00:38:57,000","00:38:58,000","Not, not, you, you Trompes.",confusion,mild,unknown
"00:38:58,000","00:38:59,000","Pay,",neutral,neutral,neutral
"00:38:59,000","00:39:00,000",It's really complicated for me.,confusion,moderate,unknown
"00:39:00,000","00:39:01,000",Quoi ?,confusion,mild,unknown
"00:39:01,000","00:39:02,000",We stop triggering it!,annoyance,moderate,unknown
"00:39:02,000","00:39:03,000",It's not me the little one,neutral,neutral,neutral
"00:39:03,000","00:39:04,000",in this story.,neutral,neutral,neutral
"00:39:04,000","00:39:05,000",Everything you blame me,annoyance,moderate,unknown
"00:39:05,000","00:39:06,000","that I do,",neutral,neutral,neutral
"00:39:06,000","00:39:07,000",I will do,optimism,moderate,unknown
"00:39:07,000","00:39:08,000",Everything I want to do.,optimism,moderate,unknown
"00:39:08,000","00:39:09,000",Oh is!,surprise,mild,neutral
"00:39:09,000","00:39:10,000","Oh, oh, oh !",excitement,mild,positive
"00:39:10,000","00:39:11,000","Oh, oh, oh !",excitement,mild,positive
"00:39:11,000","00:39:12,000","Oh, oh, oh !",excitement,mild,positive
"00:39:12,000","00:39:13,000","Oh, oh, oh !",excitement,mild,positive
"00:39:13,000","00:39:14,000","Oh, oh, oh !",excitement,mild,positive
"00:39:14,000","00:39:15,000","Oh, oh, oh !",excitement,mild,positive
"00:39:15,000","00:39:16,000","Oh, oh, oh !",excitement,mild,positive
"00:39:16,000","00:39:17,000",The real that,neutral,neutral,neutral
"00:39:17,000","00:39:18,000",On the Dance Floor.,excitement,mild,positive
"00:39:18,000","00:39:19,000",Dance floor !,excitement,mild,positive
"00:39:19,000","00:39:20,000",Voilà !,neutral,neutral,neutral
"00:39:20,000","00:39:21,000",It's not unpleasant.,neutral,neutral,neutral
"00:39:21,000","00:39:22,000",Who both like,neutral,neutral,neutral
"00:39:22,000","00:39:23,000",If they want to love?,curiosity,mild,unknown
"00:39:23,000","00:39:24,000","Come on, Kevin!",neutral,neutral,neutral
"00:39:24,000","00:39:25,000",I never support Marv again.,disapproval,moderate,unknown
"00:39:25,000","00:39:26,000",I want to have fun,desire,moderate,unknown
"00:39:26,000","00:39:27,000",like everyone else.,neutral,neutral,neutral
"00:39:27,000","00:39:28,000","Kev, are you serious actually?",confusion,moderate,unknown
"00:39:28,000","00:39:29,000",Don't sleep with me?,confusion,mild,unknown
"00:39:29,000","00:39:30,000",There is enough.,annoyance,moderate,unknown
"00:39:30,000","00:39:31,000","Oh, oh, oh !",excitement,mild,positive
"00:39:31,000","00:39:32,000","Oh, oh, oh !",excitement,mild,positive
"00:39:32,000","00:39:34,000","Don't forget me, baby",sadness,mild,unknown
"00:39:34,000","00:39:36,000",Do you remember me ?,neutral,neutral,neutral
"00:39:36,000","00:39:37,000",Please don't go,sadness,moderate,unknown
"00:39:37,000","00:39:38,000",My dear girl,neutral,neutral,neutral
"00:39:38,000","00:39:39,000",You're fier to make me,pride,mild,unknown
"00:39:39,000","00:39:40,000","If you leave me, my baby",fear,moderate,negative
"00:39:40,000","00:39:41,000","I need you, my cone",desire,mild,unknown
"00:39:41,000","00:39:42,000",Don't go,sadness,moderate,unknown
"00:39:42,000","00:39:44,000",Marseillais!,pride,mild,unknown
