Start Time,End Time,sentence,sub-emotion,Intensity,emotion
"00:45:29,000","00:45:30,000",Thank you.,gratitude,mild,unknown
"00:45:31,000","00:45:36,000","So, all the following days you will go to visit each other",neutral,neutral,neutral
"00:45:36,000","00:45:39,000",And put on assessments on a stobal scale.,neutral,neutral,neutral
"00:45:39,000","00:45:41,000",In order for us to determine the winner.,neutral,neutral,neutral
"00:45:41,000","00:45:46,000",And on Friday we will gather again with our large warm company.,optimism,mild,unknown
"00:45:46,000","00:45:49,000",And I will be happy to hold the award ceremony.,excitement,moderate,positive
"00:45:49,000","00:45:50,000",Do you agree?,curiosity,mild,unknown
"00:45:50,000","00:45:51,000",Yes.,neutral,neutral,neutral
"00:45:51,000","00:45:52,000",Great.,approval,mild,unknown
"00:45:52,000","00:45:55,000","I wish you good luck, I wish you a pleasant mood, victory.",optimism,moderate,unknown
"00:45:55,000","00:45:56,000","Well, before the meeting.",neutral,neutral,neutral
"00:45:56,000","00:45:57,000",Thank you.,gratitude,mild,unknown
"00:45:57,000","00:45:58,000",See you.,neutral,neutral,neutral
"00:46:01,000","00:46:05,000",I think Nastya will put 70 or 80 points.,neutral,neutral,neutral
"00:46:05,000","00:46:09,000","We are both women, somehow we were imbued, in my opinion, to each other.",caring,mild,unknown
"00:46:09,000","00:46:13,000",Some spark even flashed sympathy.,curiosity,mild,unknown
"00:46:13,000","00:46:15,000",Lydia turned out to be a wonderful mistress.,admiration,moderate,unknown
"00:46:15,000","00:46:17,000",And I sincerely fell in love with her.,love,moderate,unknown
"00:46:17,000","00:46:20,000",I really liked to visit her today.,gratitude,moderate,unknown
"00:46:20,000","00:46:22,000",Dmitry can put 100 points.,neutral,neutral,neutral
"00:46:22,000","00:46:24,000",But he did not like the dessert.,disappointment,mild,unknown
"00:46:24,000","00:46:27,000",Masorka Serbian seemed too sweet to him.,disapproval,mild,unknown
"00:46:28,000","00:46:30,000",I expect 70 or 80 points from him.,neutral,neutral,neutral
"00:46:33,000","00:46:36,000","In general, I liked Lydia evening.",gratitude,moderate,unknown
"00:46:36,000","00:46:38,000",I took off 20 points for dessert.,disapproval,mild,unknown
"00:46:38,000","00:46:41,000","Alexander is a stylist, hairdresser.",neutral,neutral,neutral
"00:46:41,000","00:46:44,000","We are designers, colleagues, kinship of souls.",caring,mild,unknown
"00:46:45,000","00:46:47,000",But I wait 80 points.,neutral,neutral,neutral
"00:46:47,000","00:46:51,000",Because some he still made small comments on the dishes.,disapproval,mild,unknown
"00:46:51,000","00:46:53,000",I have big complaints about dishes.,disapproval,moderate,unknown
"00:46:53,000","00:46:55,000",And the entertainment was not very good.,disappointment,mild,unknown
"00:46:55,000","00:46:59,000","Mora, I think, will put the lowest score to me.",neutral,neutral,neutral
"00:46:59,000","00:47:02,000",He is a little bit out of our entire company.,disapproval,mild,unknown
"00:47:02,000","00:47:07,000",And I think he criticized what was a dish with pork.,disapproval,mild,unknown
"00:47:07,000","00:47:10,000","And therefore, I think, about 60.",neutral,neutral,neutral
"00:47:10,000","00:47:12,000",Everything was gorgeous.,admiration,moderate,unknown
"00:47:12,000","00:47:14,000",Magnicted.,admiration,moderate,unknown
"00:47:14,000","00:47:16,000",What is wonderful?,curiosity,mild,unknown
"00:47:16,000","00:47:18,000",Wonderful.,admiration,moderate,unknown
"00:47:19,000","00:47:21,000",Hospitality and dinner dinner Lydia,admiration,moderate,unknown
"00:47:21,000","00:47:24,000",Her rivals were estimated at 320 points.,pride,moderate,unknown
"00:47:25,000","00:47:29,000","British scientists have found that there are a number of products,",neutral,neutral,neutral
"00:47:29,000","00:47:32,000",Which people begin to love only with age.,realization,mild,unknown
"00:47:32,000","00:47:37,000","Bobs, mackerel, spinach, parmesan, rocket, rocket, were included in the list",neutral,neutral,neutral
"00:47:37,000","00:47:42,000","Anchovies, avocados, asparagus, oysters, olives and eggplant.",neutral,neutral,neutral
"00:47:42,000","00:47:46,000","Whether Lydia had the participants of the dish, we have already seen.",neutral,neutral,neutral
"00:47:46,000","00:47:48,000",And tomorrow with his preferences in food,neutral,neutral,neutral
"00:47:48,000","00:47:53,000",The practitioner will share with rivals Maria Mora.,neutral,neutral,neutral
"00:47:53,000","00:47:57,000",See you on the RNTV channel at the same time. Happily.,optimism,mild,unknown
"00:47:57,000","00:48:01,000","Small conflicts between Nastya and Mora, I am due to",confusion,mild,unknown
"00:48:01,000","00:48:05,000",that mutual sympathy arose between them.,curiosity,mild,unknown
"00:48:05,000","00:48:07,000",He wants me.,surprise,moderate,neutral
"00:48:07,000","00:48:10,000",What a horror. To whom is sympathy for him?,confusion,moderate,unknown
"00:48:10,000","00:48:12,000",Yes.,neutral,neutral,neutral
"00:48:12,000","00:48:16,000",I can not even understand his gender.,confusion,moderate,unknown
"00:48:16,000","00:48:19,000",What are you talking about? His hair is longer than mine.,amusement,mild,unknown
"00:48:19,000","00:48:21,000",Enjoy.,neutral,neutral,neutral
"00:48:21,000","00:48:24,000","Peak, peak, peak.",neutral,neutral,neutral
